Tier,QoI,Parameter,Parameter_display,S1_raw,ST_raw,S1_clipped,ST_clipped,S1_ci95_low,S1_ci95_high,ST_ci95_low,ST_ci95_high,QoI_variance,N_valid,Low_variance_flag
Tier1_within_host,peak_V,alpha_t,\alpha_t,-1.82985779788153e-06,4.20668801162623e-10,0,4.20668801162623e-10,0,1.79389138126287e-07,3.89246586662543e-10,4.51593006000626e-10,897.171355277089,2048,0
Tier1_within_host,peak_V,alpha_R,\alpha_R,-2.07852862591056e-06,3.77997870662573e-10,0,3.77997870662573e-10,0,1.58827839607801e-07,3.52063438401504e-10,4.03444671373052e-10,897.171355277089,2048,0
Tier1_within_host,peak_V,kappa17,\kappa_{17},-5.74699819858587e-07,2.37689694638602e-10,0,2.37689694638602e-10,0,8.53954826544173e-07,2.16629596812617e-10,2.62560886725149e-10,897.171355277089,2048,0
Tier1_within_host,peak_V,t17,t_{17},-2.10026632657924e-06,4.15409172880852e-10,0,4.15409172880852e-10,0,0,3.82949511000807e-10,4.45537841593229e-10,897.171355277089,2048,0
Tier1_within_host,t_clear,beta,\beta,-2.2848890147364,0.284631554669666,0,0.284631554669666,0,0,0.267187215370784,0.299247326435272,21.2002830250006,2048,0
Tier1_within_host,t_clear,k,k,0.0314987712607067,0.0100866998560533,0.0314987712607067,0.0100866998560533,0.00994684926429348,0.0570696499091037,0.00902404036248944,0.0112144478377979,21.2002830250006,2048,0
Tier1_within_host,t_clear,p,p,0.0925745875658158,0.185267732254604,0.0925745875658158,0.185267732254604,0,0.173956805013663,0.170033390479158,0.198954454320765,21.2002830250006,2048,0
Tier1_within_host,t_clear,q,q,0.364749387326066,0.405629096467898,0.364749387326066,0.405629096467898,0.208969416559761,0.521969806091158,0.37592605392662,0.431005982120678,21.2002830250006,2048,0
Tier1_within_host,t_clear,c,c,0.116318890953583,0.168151156892892,0.116318890953583,0.168151156892892,0.0314994168226657,0.20026393226933,0.155808899914212,0.180785778700379,21.2002830250006,2048,0
Tier1_within_host,t_clear,delta,\delta,0.0495474516947769,0.230431504980498,0.0495474516947769,0.230431504980498,0,0.16523065812056,0.214442527719524,0.248525507475444,21.2002830250006,2048,0
Tier1_within_host,t_clear,rho_R,\rho_R,0.000377128796622281,4.97714265706636e-06,0.000377128796622281,4.97714265706636e-06,0,0.000790105156590816,4.35132247319582e-06,5.53751812013514e-06,21.2002830250006,2048,0
Tier1_within_host,t_clear,mu_R,\mu_R,0.000368648324056043,3.60033475459375e-06,0.000368648324056043,3.60033475459375e-06,0,0.000718917858101165,3.15634477060668e-06,4.09582530433407e-06,21.2002830250006,2048,0
Tier1_within_host,t_clear,rho_Ab,\rho_{Ab},-7.04576353736904e-05,4.4043199013272e-06,0,4.4043199013272e-06,0,0.00040442022310181,3.81329212585305e-06,4.97269973222676e-06,21.2002830250006,2048,0
Tier1_within_host,t_clear,theta_Ab,\theta_{Ab},-5.53883640488773e-05,4.53945666130586e-07,0,4.53945666130586e-07,0,6.87729207888186e-05,2.06338025062938e-07,7.75203518386148e-07,21.2002830250006,2048,0
Tier1_within_host,t_clear,alpha_t,\alpha_t,0.000435294818017698,5.30675168251305e-06,0.000435294818017698,5.30675168251305e-06,0,0.00100517106136333,4.73069269416097e-06,6.04870049041941e-06,21.2002830250006,2048,0
Tier1_within_host,t_clear,alpha_R,\alpha_R,0.000326109259850459,5.55987173111084e-06,0.000326109259850459,5.55987173111084e-06,0,0.000805657416346916,4.94208223722253e-06,6.12400075057315e-06,21.2002830250006,2048,0
Tier1_within_host,t_clear,kappa17,\kappa_{17},0.000336301747457166,4.22821318342483e-06,0.000336301747457166,4.22821318342483e-06,0,0.000696526154697144,3.7166462882573e-06,4.90697987003997e-06,21.2002830250006,2048,0
Tier1_within_host,t_clear,t17,t_{17},8.29199526376236e-06,5.74978931968545e-06,8.29199526376236e-06,5.74978931968545e-06,0,0.000516917141584636,5.14811249401384e-06,6.25008306978989e-06,21.2002830250006,2048,0
Tier1_within_host,peak_Ag,beta,\beta,0.359047467663985,0.627353030377445,0.359047467663985,0.627353030377445,0.258796631140835,0.460650454056374,0.459250699319025,0.896517490758267,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,k,k,-0.00133055962143764,0.000807268824205567,0,0.000807268824205567,0,0.00149949066335504,0.000549708089875783,0.00120983538015503,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,p,p,0.0145726174170114,0.0621603422797789,0.0145726174170114,0.0621603422797789,0,0.0456604985306828,0.0449109251926755,0.0914054465645572,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,q,q,0.119384421069788,0.10996947685713,0.119384421069788,0.10996947685713,0.0889779283278418,0.170015042253666,0.0684607708279183,0.182179894675717,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,c,c,-0.00650170121582968,0.0108990106533221,0,0.0108990106533221,0,0.00165880061293971,0.00650228333803311,0.0178817883836285,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,delta,\delta,0.00957896716425417,0.00411857209050853,0.00957896716425417,0.00411857209050853,9.63047484555663e-05,0.0182684119347157,0.00280180786512169,0.00615774902766813,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,rho_R,\rho_R,0.00102068520270301,0.000566238596971902,0.00102068520270301,0.000566238596971902,0,0.00285355421269506,0.000319277334055399,0.000988075835219221,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,mu_R,\mu_R,-5.10352003024611e-05,1.65576964926412e-06,0,1.65576964926412e-06,0,5.15986226299447e-05,1.1518764838974e-06,2.45312039676532e-06,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,rho_Ab,\rho_{Ab},-4.42410844401151e-07,9.35953204395632e-10,0,9.35953204395632e-10,0,2.34137803601074e-06,5.55657026026698e-10,1.38897631518371e-09,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,theta_Ab,\theta_{Ab},-8.5572609721334e-07,4.67204764134546e-10,0,4.67204764134546e-10,0,6.89254775820008e-07,2.84208886718481e-10,7.55457833056492e-10,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,alpha_t,\alpha_t,0.00974099498549379,0.00968804249915019,0.00974099498549379,0.00968804249915019,0.00358568325746527,0.0154363033496953,0.00704357667993128,0.0139355108100704,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,alpha_R,\alpha_R,0.00804475478170011,0.00817304689682634,0.00804475478170011,0.00817304689682634,0.000603088980035937,0.0145347760039256,0.00586636721790928,0.0115565911105604,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,kappa17,\kappa_{17},-0.000225113043331412,1.16174625045358e-05,0,1.16174625045358e-05,0,0.00012742718413418,8.51048274390736e-06,1.78931689541823e-05,2952767.10766755,2048,0
Tier1_within_host,peak_Ag,t17,t_{17},0.0226043565293556,0.0318645305158302,0.0226043565293556,0.0318645305158302,0.00884493533349163,0.0368123893250901,0.0199264461939526,0.0516977665159267,2952767.10766755,2048,0
Tier1_within_host,AUC_beta,beta,\beta,-1.78685232862548,0.352009140510926,0,0.352009140510926,0,0,0.330590573733584,0.372875367896473,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,k,k,0.0206981164701298,0.00972020242531459,0.0206981164701298,0.00972020242531459,0.00663235248566716,0.036178285302014,0.00856634532482728,0.0109050993696867,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,p,p,0.155902626409649,0.202044069847716,0.155902626409649,0.202044069847716,0.0840589828506479,0.225721935958525,0.185384754078,0.218841644906724,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,q,q,0.249612688538737,0.256199671439164,0.249612688538737,0.256199671439164,0.152319855861278,0.342096672880719,0.23472088159781,0.277915770593006,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,c,c,0.128479507928533,0.146764770966316,0.128479507928533,0.146764770966316,0.0724977643496238,0.190748640587701,0.134356137244913,0.157285766770335,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,delta,\delta,0.0730920394680737,0.211859402749726,0.0730920394680737,0.211859402749726,0,0.144055884224598,0.201620922097907,0.224961731045259,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,rho_R,\rho_R,0.00237758800428211,0.000586992236726162,0.00237758800428211,0.000586992236726162,0,0.00716230027993024,0.00018923437066337,0.00097877061639375,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,mu_R,\mu_R,-0.000162757952039565,0.000356407153198036,0,0.000356407153198036,0,0.00244174945528209,5.44367929765986e-05,0.000655231025713922,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,rho_Ab,\rho_{Ab},0.000347851352009164,0.000355305547638993,0.000347851352009164,0.000355305547638993,0,0.002701375692183,8.49228962011701e-05,0.00073033017255871,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,theta_Ab,\theta_{Ab},-0.000401634747207237,0.000314385665968008,0,0.000314385665968008,0,0.00144941265150717,5.27212054902284e-05,0.000634381144609173,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,alpha_t,\alpha_t,0.000157762848179339,0.000552141201749802,0.000157762848179339,0.000552141201749802,0,0.00507550663900537,0.000164184413487916,0.00102626689886971,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,alpha_R,\alpha_R,-0.00062427246104173,0.000453042447514913,0,0.000453042447514913,0,0.00251522196393167,0.000134890730149976,0.000776682464159027,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,kappa17,\kappa_{17},-6.31378168940719e-05,0.000565778975406238,0,0.000565778975406238,0,0.00368381719794505,0.000217731166041342,0.000947722674807806,18.3510462268656,2048,0
Tier1_within_host,AUC_beta,t17,t_{17},0.00144986700606253,0.000612292392004467,0.00144986700606253,0.000612292392004467,0,0.00510258750832418,0.000289163364130791,0.00100531235346523,18.3510462268656,2048,0
Tier1_within_host,M_emergent,beta,\beta,-0.0758567950449148,0.299825922691468,0,0.299825922691468,0,0,0.261341193669751,0.344651204771466,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,k,k,-0.000416546818291218,0.00272012298800516,0,0.00272012298800516,0,0.00113112031787552,0.00210462628289313,0.00370382413616615,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,p,p,0.102858825388811,0.539591291125652,0.102858825388811,0.539591291125652,0.0681075798696474,0.141243452698068,0.465547638927057,0.663039119253867,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,q,q,0.0904603327432051,0.468190949394677,0.0904603327432051,0.468190949394677,0.0649474449497733,0.132425403044854,0.396651445686265,0.56390894283697,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,c,c,0.0749935140083366,0.503077830011527,0.0749935140083366,0.503077830011527,0.0316827545480703,0.134233250471696,0.420604573521779,0.617659074615876,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,delta,\delta,0.0981089897073302,0.647761282003918,0.0981089897073302,0.647761282003918,0.051092608422442,0.145668546217676,0.557130277207005,0.745837266469866,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,rho_R,\rho_R,0.000470975045610353,0.000717666709843217,0.000470975045610353,0.000717666709843217,0,0.00111926997604236,0.000519961606793858,0.00100222816125987,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,mu_R,\mu_R,-4.0302999564274e-06,0.000103025344668544,0,0.000103025344668544,0,0.000261013696166702,1.87242923378693e-05,0.000340393739440978,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,rho_Ab,\rho_{Ab},-1.18059158213317e-05,2.26627290028706e-05,0,2.26627290028706e-05,0,1.36470362622147e-05,2.19577064061474e-07,6.71352354390777e-05,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,theta_Ab,\theta_{Ab},-1.16346903590454e-06,4.89022106931529e-08,0,4.89022106931529e-08,0,1.36520271453327e-06,7.52576346036974e-09,1.30958835166443e-07,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,alpha_t,\alpha_t,0.00171563814928364,0.00938162580940746,0.00171563814928364,0.00938162580940746,0,0.00728859300201896,0.00633949054851219,0.0135728172013677,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,alpha_R,\alpha_R,0.00152496621936483,0.0182903852404126,0.00152496621936483,0.0182903852404126,0,0.00923780994214234,0.0140649003246551,0.0232439061601095,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,kappa17,\kappa_{17},2.65983844391079e-05,0.000138762331245119,2.65983844391079e-05,0.000138762331245119,0,0.000372715284897319,6.57340565936381e-06,0.000549658312128065,0.00092570330266697,2048,0
Tier1_within_host,M_emergent,t17,t_{17},0.0071397034609667,0.0485031359531625,0.0071397034609667,0.0485031359531625,0,0.0182089963043134,0.0365551020570664,0.0633326782753544,0.00092570330266697,2048,0
