Tier,QoI,Parameter,Parameter_display,S1_raw,ST_raw,S1_clipped,ST_clipped,S1_ci95_low,S1_ci95_high,ST_ci95_low,ST_ci95_high,QoI_variance,N_valid,Low_variance_flag
Tier1_within_host,peak_V,alpha_t,\alpha_t,-5.73850123389335e-06,4.30149849305893e-10,0,4.30149849305893e-10,0,0,3.64488600786359e-10,5.05638083245603e-10,866.21598874685,512,0
Tier1_within_host,peak_V,alpha_R,\alpha_R,-3.93363594210022e-06,3.68539598179756e-10,0,3.68539598179756e-10,0,6.68931932044772e-07,3.12496251560835e-10,4.33545209372152e-10,866.21598874685,512,0
Tier1_within_host,peak_V,kappa17,\kappa_{17},-2.16285582973787e-06,2.63821634795021e-10,0,2.63821634795021e-10,0,9.05136297123928e-07,2.1106949176556e-10,3.28854362191535e-10,866.21598874685,512,0
Tier1_within_host,peak_V,t17,t_{17},-3.90842710492305e-06,4.31402205363445e-10,0,4.31402205363445e-10,0,7.18878250877367e-07,3.72164755743777e-10,5.02487416772258e-10,866.21598874685,512,0
Tier1_within_host,t_clear,beta,\beta,-2.33435663206149,0.293890475960711,0,0.293890475960711,0,0,0.258212507057096,0.332737340260602,20.6928138363867,512,0
Tier1_within_host,t_clear,k,k,0.0151005118634691,0.010241360281601,0.0151005118634691,0.010241360281601,0,0.0598509180721458,0.00834486699835362,0.012401207503772,20.6928138363867,512,0
Tier1_within_host,t_clear,p,p,0.115410281912172,0.18011488496017,0.115410281912172,0.18011488496017,0,0.332887340475837,0.151272089606432,0.208123835726422,20.6928138363867,512,0
Tier1_within_host,t_clear,q,q,0.360715050633465,0.425701079496907,0.360715050633465,0.425701079496907,0.014782236859468,0.670228489345551,0.369586312312836,0.489118686162963,20.6928138363867,512,0
Tier1_within_host,t_clear,c,c,0.165409247730594,0.160520751249781,0.165409247730594,0.160520751249781,0,0.402129470224587,0.131337718648103,0.188039598313877,20.6928138363867,512,0
Tier1_within_host,t_clear,delta,\delta,0.0713396788689569,0.227424680810274,0.0713396788689569,0.227424680810274,0,0.273345652490502,0.189722103942186,0.264323318210775,20.6928138363867,512,0
Tier1_within_host,t_clear,rho_R,\rho_R,-0.000232810243881089,4.50326353989086e-06,0,4.50326353989086e-06,0,0.000663894218481087,3.49180422329212e-06,5.49188118412054e-06,20.6928138363867,512,0
Tier1_within_host,t_clear,mu_R,\mu_R,0.000100985193789664,3.0792982514879e-06,0.000100985193789664,3.0792982514879e-06,0,0.000786242069533784,2.32106962676724e-06,4.11447585810934e-06,20.6928138363867,512,0
Tier1_within_host,t_clear,rho_Ab,\rho_{Ab},-0.000107622924932476,3.27718056703777e-06,0,3.27718056703777e-06,0,0.000603149632643633,2.53025109938729e-06,4.19175595138856e-06,20.6928138363867,512,0
Tier1_within_host,t_clear,theta_Ab,\theta_{Ab},-3.38872635122526e-05,9.18173126492019e-08,0,9.18173126492019e-08,0,0.000124381385976512,1.40138420317128e-08,2.0483209378889e-07,20.6928138363867,512,0
Tier1_within_host,t_clear,alpha_t,\alpha_t,-0.000103721528512338,4.64328371459139e-06,0,4.64328371459139e-06,0,0.000795881755125035,3.79025959199775e-06,5.87628594625974e-06,20.6928138363867,512,0
Tier1_within_host,t_clear,alpha_R,\alpha_R,-9.19542011530884e-05,5.0993488332538e-06,0,5.0993488332538e-06,0,0.00090633072290499,4.00736314485245e-06,6.15732215898855e-06,20.6928138363867,512,0
Tier1_within_host,t_clear,kappa17,\kappa_{17},-0.000109754759168526,4.59151169976215e-06,0,4.59151169976215e-06,0,0.000865050059774862,3.43231951597351e-06,5.82023409671296e-06,20.6928138363867,512,0
Tier1_within_host,t_clear,t17,t_{17},-2.23271536049774e-05,5.1946768898118e-06,0,5.1946768898118e-06,0,0.000973375412587595,4.07864611102017e-06,6.56810711273049e-06,20.6928138363867,512,0
Tier1_within_host,peak_Ag,beta,\beta,0.559923864823074,0.807200980259851,0.559923864823074,0.807200980259851,0.40077677818535,0.713406336095975,0.552181712009818,1,1917061.40339942,512,0
Tier1_within_host,peak_Ag,k,k,-0.000229809956162226,0.00136470980331665,0,0.00136470980331665,0,0.00456721023299699,0.000719793464722941,0.00223576462170748,1917061.40339942,512,0
Tier1_within_host,peak_Ag,p,p,0.0452649404885255,0.109302096799499,0.0452649404885255,0.109302096799499,0.00674098342635855,0.091486928704077,0.0721535676430151,0.15619907948101,1917061.40339942,512,0
Tier1_within_host,peak_Ag,q,q,0.137767645683482,0.126940781431866,0.137767645683482,0.126940781431866,0.0753713132558671,0.204677411317704,0.0752551676512034,0.191763592115705,1917061.40339942,512,0
Tier1_within_host,peak_Ag,c,c,-0.0163443891196205,0.0270856545339246,0,0.0270856545339246,0,0.00614125057002644,0.00785633614807157,0.0652398851439907,1917061.40339942,512,0
Tier1_within_host,peak_Ag,delta,\delta,0.00458262530372975,0.00937237884118143,0.00458262530372975,0.00937237884118143,0,0.015006402789326,0.00288293423215216,0.0181358673663664,1917061.40339942,512,0
Tier1_within_host,peak_Ag,rho_R,\rho_R,0.00320924009953214,0.000634350585243816,0.00320924009953214,0.000634350585243816,0,0.00717716911174595,0.000338356006192256,0.00100717113932701,1917061.40339942,512,0
Tier1_within_host,peak_Ag,mu_R,\mu_R,-1.24836421810731e-05,1.5669124904307e-06,0,1.5669124904307e-06,0,0.000250745122603716,9.92048079437438e-07,2.05442946693565e-06,1917061.40339942,512,0
Tier1_within_host,peak_Ag,rho_Ab,\rho_{Ab},-2.04754159791457e-06,1.87214973538125e-09,0,1.87214973538125e-09,0,5.23218321645434e-06,7.03131178407958e-10,3.21896319031078e-09,1917061.40339942,512,0
Tier1_within_host,peak_Ag,theta_Ab,\theta_{Ab},-1.67392586536049e-06,5.79143020363838e-10,0,5.79143020363838e-10,0,1.29017913289766e-06,3.50575171903408e-10,8.14910488644647e-10,1917061.40339942,512,0
Tier1_within_host,peak_Ag,alpha_t,\alpha_t,0.0109381242091341,0.0233661856948001,0.0109381242091341,0.0233661856948001,0,0.0293536105633141,0.0117685605875105,0.0361356706836897,1917061.40339942,512,0
Tier1_within_host,peak_Ag,alpha_R,\alpha_R,0.0204451532287278,0.0118037686709146,0.0204451532287278,0.0118037686709146,0.000568542246649479,0.0365283993505096,0.00717469517199715,0.0181894519757266,1917061.40339942,512,0
Tier1_within_host,peak_Ag,kappa17,\kappa_{17},0.000107190587250094,1.45796393152911e-05,0.000107190587250094,1.45796393152911e-05,0,0.000819106418816141,8.57026036884214e-06,2.10235843998265e-05,1917061.40339942,512,0
Tier1_within_host,peak_Ag,t17,t_{17},0.0587963808447734,0.0302991940581795,0.0587963808447734,0.0302991940581795,0.0311231548871274,0.0859392370320544,0.0167629929941723,0.0456487960416351,1917061.40339942,512,0
Tier1_within_host,AUC_beta,beta,\beta,-1.80621588429938,0.363831973995434,0,0.363831973995434,0,0,0.323247973844244,0.410397635566478,17.9805356465026,512,0
Tier1_within_host,AUC_beta,k,k,0.0118697407442622,0.00912071820278829,0.0118697407442622,0.00912071820278829,0,0.0393262397365187,0.00733495817212341,0.0110978166204546,17.9805356465026,512,0
Tier1_within_host,AUC_beta,p,p,0.188906345155149,0.202943334766204,0.188906345155149,0.202943334766204,0.0665805268750635,0.350131768506401,0.169132060649388,0.235974187232329,17.9805356465026,512,0
Tier1_within_host,AUC_beta,q,q,0.267779488217107,0.264578648395935,0.267779488217107,0.264578648395935,0.0939231277162625,0.466204304233796,0.229107365869538,0.307243380264098,17.9805356465026,512,0
Tier1_within_host,AUC_beta,c,c,0.160633750963731,0.139939732228283,0.160633750963731,0.139939732228283,0.0475544809875988,0.284490845050885,0.115942099918955,0.160404317502775,17.9805356465026,512,0
Tier1_within_host,AUC_beta,delta,\delta,0.0886184655211401,0.210679484203139,0.0886184655211401,0.210679484203139,0,0.247081855941964,0.180939739974413,0.236912486876471,17.9805356465026,512,0
Tier1_within_host,AUC_beta,rho_R,\rho_R,0.0108841331265864,0.000774803371965405,0.0108841331265864,0.000774803371965405,2.59506480331982e-07,0.0266440709231922,6.20824909771107e-11,0.0019581513574029,17.9805356465026,512,0
Tier1_within_host,AUC_beta,mu_R,\mu_R,0.00312422839445663,0.000222047728206925,0.00312422839445663,0.000222047728206925,7.70966103622957e-08,0.0094870589364586,3.9915281090172e-13,0.000674986866548299,17.9805356465026,512,0
Tier1_within_host,AUC_beta,rho_Ab,\rho_{Ab},0.002143317591178,0.000298437475749131,0.002143317591178,0.000298437475749131,0,0.00510511833613103,1.521155352318e-09,0.000831230076950682,17.9805356465026,512,0
Tier1_within_host,AUC_beta,theta_Ab,\theta_{Ab},0.00198359453494242,0.000258986108507875,0.00198359453494242,0.000258986108507875,0,0.00610857759332391,1.07968728171024e-09,0.000796386354768065,17.9805356465026,512,0
Tier1_within_host,AUC_beta,alpha_t,\alpha_t,3.8751369275218e-08,2.30487088539523e-13,3.8751369275218e-08,2.30487088539523e-13,0,2.13730377778131e-07,1.88195530876215e-13,2.79467589026597e-13,17.9805356465026,512,0
Tier1_within_host,AUC_beta,alpha_R,\alpha_R,0.00669649456035435,0.000653659796274307,0.00669649456035435,0.000653659796274307,9.55295708314253e-08,0.0146941919689772,1.85520700659108e-13,0.00154764677601256,17.9805356465026,512,0
Tier1_within_host,AUC_beta,kappa17,\kappa_{17},0.00464758235563703,0.000537527365878093,0.00464758235563703,0.000537527365878093,2.69405394310114e-08,0.0118858387641782,4.59979610012325e-14,0.00122382169862839,17.9805356465026,512,0
Tier1_within_host,AUC_beta,t17,t_{17},0.00504581688109891,0.000361612417963607,0.00504581688109891,0.000361612417963607,6.68984715289741e-08,0.0171312648324321,2.89625614364539e-13,0.00125611402552655,17.9805356465026,512,0
Tier1_within_host,M_emergent,beta,\beta,-0.0858804436839627,0.363137821071108,0,0.363137821071108,0,0,0.265617309172899,0.461638689376745,0.000814847488002092,512,0
Tier1_within_host,M_emergent,k,k,0.000192960126532841,0.0045292322385138,0.000192960126532841,0.0045292322385138,0,0.00223297067509526,0.00266277736519553,0.0070238523476885,0.000814847488002092,512,0
Tier1_within_host,M_emergent,p,p,0.0935301914930328,0.48620523867285,0.0935301914930328,0.48620523867285,0.0327527523308314,0.18344832008164,0.344242011345125,0.660440207183471,0.000814847488002092,512,0
Tier1_within_host,M_emergent,q,q,0.0979024664277904,0.554493425347822,0.0979024664277904,0.554493425347822,0.039187162197532,0.191479074922387,0.386833302906157,0.778848350005376,0.000814847488002092,512,0
Tier1_within_host,M_emergent,c,c,0.0731917415721713,0.490677542670151,0.0731917415721713,0.490677542670151,0.0310316704390625,0.129351436303914,0.310097760700951,0.782513817185974,0.000814847488002092,512,0
Tier1_within_host,M_emergent,delta,\delta,0.0845810007867612,0.682231047541858,0.0845810007867612,0.682231047541858,0.00378862910078349,0.192642657275295,0.486368181163239,0.914664633343928,0.000814847488002092,512,0
Tier1_within_host,M_emergent,rho_R,\rho_R,0.0006380466530947,0.00103136371236285,0.0006380466530947,0.00103136371236285,0,0.00219911204147308,0.000437358510570298,0.00222384044295518,0.000814847488002092,512,0
Tier1_within_host,M_emergent,mu_R,\mu_R,0.000228287495257312,0.000368504987737352,0.000228287495257312,0.000368504987737352,0,0.0011579114911387,8.61424455780279e-06,0.00110422492466257,0.000814847488002092,512,0
Tier1_within_host,M_emergent,rho_Ab,\rho_{Ab},1.50237721711367e-05,1.58210555774798e-06,1.50237721711367e-05,1.58210555774798e-06,0,7.2498272570134e-05,1.38883893481584e-07,4.31102983254036e-06,0.000814847488002092,512,0
Tier1_within_host,M_emergent,theta_Ab,\theta_{Ab},8.41860528053781e-07,1.25558694026921e-08,8.41860528053781e-07,1.25558694026921e-08,0,7.85963924347508e-06,3.58273923606103e-09,2.85513381873909e-08,0.000814847488002092,512,0
Tier1_within_host,M_emergent,alpha_t,\alpha_t,0.00440658972283406,0.0158561793408848,0.00440658972283406,0.0158561793408848,0,0.0140922626308498,0.00562394317304641,0.0320869795556283,0.000814847488002092,512,0
Tier1_within_host,M_emergent,alpha_R,\alpha_R,0.000541713572765622,0.0249305687778977,0.000541713572765622,0.0249305687778977,0,0.0131305928612526,0.0132707911034468,0.0499473962146913,0.000814847488002092,512,0
Tier1_within_host,M_emergent,kappa17,\kappa_{17},0.000539596104157305,0.000603031898848394,0.000539596104157305,0.000603031898848394,0,0.00161626677516352,4.37443935298939e-06,0.00188022606147435,0.000814847488002092,512,0
Tier1_within_host,M_emergent,t17,t_{17},0.00954983084190508,0.0649081878739408,0.00954983084190508,0.0649081878739408,0,0.0368219979833469,0.0343831186337895,0.107685781442636,0.000814847488002092,512,0
