Tier,QoI,Parameter,Parameter_display,S1_raw,ST_raw,S1_clipped,ST_clipped,S1_ci95_low,S1_ci95_high,ST_ci95_low,ST_ci95_high,QoI_variance,N_valid,Low_variance_flag
Tier1_within_host,peak_Ag,beta,\beta,0.361232155557243,0.673106691675284,0.361232155557243,0.673106691675284,0.298551467844467,0.434279697605581,0.54337085510985,0.824724068483326,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,k,k,1.76649444912347e-05,0.00105156963343862,1.76649444912347e-05,0.00105156963343862,0,0.00183349268245058,0.000756545287230189,0.00152625982441971,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,p,p,0.020419860163273,0.0840100504638527,0.020419860163273,0.0840100504638527,0.00256128626320629,0.0428613458531946,0.0665826380196096,0.113157029910975,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,q,q,0.154278177690078,0.121786317450462,0.154278177690078,0.121786317450462,0.123778922635531,0.20373613450903,0.0948701726843548,0.151764026693909,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,c,c,-0.00775141584505116,0.011477452540022,0,0.011477452540022,0,6.35126619983808e-05,0.00779031667125416,0.0150914116809129,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,delta,\delta,0.00500860061364891,0.00613784457084414,0.00500860061364891,0.00613784457084414,0,0.0113452056946957,0.00432184340084812,0.00932072598399043,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,rho_R,\rho_R,0.000437157944762278,0.0006109061866829,0.000437157944762278,0.0006109061866829,0,0.00193580195932951,0.000393426319541136,0.000997846564559049,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,mu_R,\mu_R,-3.09691431127206e-05,1.78349467553017e-06,0,1.78349467553017e-06,0,5.62611978928499e-05,1.34301441548975e-06,2.32029289991008e-06,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,rho_Ab,\rho_{Ab},-3.27025607161313e-07,9.41336496487347e-10,0,9.41336496487347e-10,0,1.25631903070307e-06,7.08620810070836e-10,1.23847649936996e-09,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,theta_Ab,\theta_{Ab},-3.85531783603672e-07,5.23482938806822e-10,0,5.23482938806822e-10,0,8.38214937334042e-07,3.7386984557828e-10,7.3035221664786e-10,2596961.69601949,4096,0
